num crossings	time (s)	maj axis (mm)	min axis (mm)	theta (rad )	slope (V/s)
1901	65602.206693	5.273145	-0.405156	-3.683919	164.356874
1903	65605.347790	4.896224	-0.723699	-6.740079	128.021938
1905	65607.432712	5.015244	-0.822910	-6.732655	122.972242
1907	65609.516518	5.393185	-0.755032	-6.737545	125.211916
1909	65611.599830	5.502582	-0.764720	-6.732368	109.100889
1911	65613.682063	5.721740	-0.795258	-6.730987	112.572605
1913	65615.764067	5.954973	-0.732576	-6.732082	101.532585
1915	65617.846464	6.190709	-0.829397	-0.446479	94.332002
1917	65619.928446	6.586082	-0.812664	-0.448869	87.208577
1919	65622.013387	6.831559	-0.863879	-0.448514	82.411005
1921	65624.096685	7.051772	-0.883197	-0.443250	80.239113
1923	65626.180895	7.216985	-0.904902	-0.444894	71.627888
1925	65628.265747	7.581701	-0.928370	-0.440082	67.067459
1927	65630.351342	7.844335	-0.915151	-0.440258	64.977100
1929	65632.437899	8.064182	-0.937738	-0.441218	59.642879
1931	65634.524762	8.127633	-1.010776	-0.439022	54.922328
1933	65636.612033	8.513052	-1.076162	-0.446383	50.070230
1935	65638.695416	8.614652	-1.256354	-0.453723	46.326314
1937	65640.778834	8.982064	-1.268304	-0.457390	43.390857
1939	65642.860451	9.195817	-1.424950	-0.456576	40.300158
1941	65644.940975	9.463710	-1.389950	-0.454440	37.709699
1943	65647.021484	9.678149	-1.510152	-0.437589	36.046518
1945	65649.102413	9.965574	-1.449363	-0.434300	31.091286
1947	65651.182791	10.177923	-1.479798	-0.430245	29.886294
1949	65653.266333	10.365329	-1.356606	-0.427268	28.031316
1951	65655.349820	10.716021	-1.295540	-0.428329	25.157133
1953	65657.432577	11.010467	-1.218838	-0.430985	24.404528
1955	65659.516820	11.117010	-1.166303	-0.432840	22.595425
1957	65661.604393	11.377981	-1.048042	-0.430007	21.165557
1959	65663.689191	11.695736	-1.077190	-0.430154	18.700756
1961	65665.773919	11.680719	-1.035315	-0.427872	16.935913
1963	65667.853435	11.984064	-0.958611	-0.430659	15.714176
1965	65669.935799	12.125317	-0.935460	-0.430864	15.283793
1967	65672.020384	12.384703	-0.844092	-0.430694	13.943201
1969	65674.103386	12.507362	-0.978131	-0.431795	11.702680
1971	65676.182631	12.763153	-0.823711	-0.434570	12.233387
1973	65678.266358	12.746358	-0.924665	-0.435782	10.722711
1975	65680.356965	12.935634	-1.007439	-0.440236	10.105441
1977	65682.429537	13.175286	-0.974936	-0.439583	8.599965
1979	65684.511304	13.273087	-1.020889	-0.439999	8.326392
1981	65686.598996	13.361236	-0.928834	-0.444692	7.394837
1983	65688.689589	13.268624	-0.981541	-0.453963	7.172586
1985	65690.778282	13.388161	-0.952703	-0.464225	6.778134
