num crossings	time (s)	maj axis (mm)	min axis (mm)	theta (rad )	slope (V/s)
389	1268.010857	81.277006	-0.391442	2.620588	140.610445
391	1270.091723	72.757127	0.316378	2.590925	124.180297
393	1272.189367	65.095979	0.351268	2.610198	101.917895
395	1274.283340	59.457640	0.069229	2.613817	84.951009
397	1276.367806	53.394132	0.224171	2.608492	66.406788
399	1278.456386	47.251706	0.306544	2.606194	54.435534
401	1280.551602	41.945195	0.266890	2.600023	42.279441
403	1282.645789	37.475456	0.416395	2.594289	34.715053
405	1284.724004	33.521150	0.497593	2.613678	28.346808
407	1286.805159	29.114121	0.139544	2.644642	22.150273
409	1288.923126	25.333256	0.069545	2.587942	17.869384
411	1291.005765	23.503956	0.625352	2.613385	12.934605
413	1293.076162	20.107061	0.203171	2.666603	9.012921
415	1295.200062	16.915805	0.032348	2.610465	7.624225
417	1297.314726	15.149251	0.378671	2.596706	5.260596
419	1299.391193	13.518597	0.247871	2.621385	3.686389
421	1301.479906	11.555339	0.140652	2.631077	3.555286
423	1304.395785	0.886383	0.006354	5.360855	2.378032
